date,maxTemp,minTemp,WindSpeed,RelativeHumidity,Precipitation
18/11/2020,30.3,26.63,1.64,81.5,0.78
19/11/2020,28.84,28.02,1.76,81.75,0.96
20/11/2020,30.04,27.69,2.04,81.38,2.66
21/11/2020,28.76,27.44,1.68,84.31,14.41
22/11/2020,28.15,27.08,2.16,83.25,18.94
23/11/2020,29.87,27.73,2.16,75.38,1.74
24/11/2020,30.32,26.48,3.74,81.19,0.71
25/11/2020,30.18,25.91,3.45,80.62,1.74
26/11/2020,29.93,26.8,4.4,81.19,2.15
27/11/2020,29.3,26.26,4.74,81.12,0.83
28/11/2020,29.69,25.51,5.63,80.06,0.51
29/11/2020,28.76,25.48,6.57,78.56,1.08
30/11/2020,28.3,24.32,7.17,79.75,0.27
1/12/2020,27.44,24.1,7.07,81.06,3.03
2/12/2020,28.44,24.84,5.29,82.25,21.81
3/12/2020,28.48,24.91,5.8,79.31,1.02
4/12/2020,27.27,23.15,6.66,75.69,0
5/12/2020,26.91,21.9,6.13,75.12,0
6/12/2020,27.55,22.83,5.45,74.69,0
7/12/2020,28.45,24.19,4.67,74.19,0
8/12/2020,28.6,24.2,5.12,76.62,0
9/12/2020,28.02,23.89,4.78,73.88,0
10/12/2020,28.33,24.56,3.95,71.31,0.01
11/12/2020,29.37,25.48,3.56,74.88,0.66
12/12/2020,29.23,25.99,1.71,79,1.53
13/12/2020,27.98,26.23,1.77,84.69,3.57
14/12/2020,28.59,26.92,1.45,82.44,2.57
15/12/2020,28,26.62,1.44,85.25,3.15
16/12/2020,28.65,25.59,4.18,82.75,2.53
17/12/2020,28.26,24.65,4.9,78.12,1.01
18/12/2020,29.44,25.09,4.92,77.44,0.94
19/12/2020,28.37,23.83,5.75,76.25,0
20/12/2020,26.4,22.02,7.1,74.75,0
21/12/2020,26.06,20.51,7.22,73.62,0
22/12/2020,26.53,20.74,6.34,72.69,0
23/12/2020,28.03,22.85,5.12,73.5,0.03
24/12/2020,28.67,24.26,4.99,78.19,2.27
25/12/2020,25.91,24.38,4.73,85.94,8.69
26/12/2020,28.67,25.31,3.15,81.25,0.35
27/12/2020,28.98,26.69,1.4,78.12,0.4
28/12/2020,28.29,26.76,1.41,78.88,0.54
29/12/2020,30.38,26.87,0.97,73.75,0.28
30/12/2020,29.83,25.96,4.27,74.81,0.14
31/12/2020,26.28,21.56,7.5,70.88,0
1/1/2021,26.2,20.16,6.8,71.94,0.05
2/1/2021,26.21,20.88,6.02,70.31,0.01
3/1/2021,27.77,22.51,4.87,70.44,0.69
4/1/2021,28.63,23.19,5.14,75,0
5/1/2021,27.8,23.99,4.08,76.88,0.08
6/1/2021,29.19,24.65,3.06,77.56,0.03
7/1/2021,29.13,25.21,2.93,78.06,0.33
8/1/2021,29.07,25.24,4.38,78,0.7
9/1/2021,27.53,21.58,6.03,70.94,0.02
10/1/2021,26.98,21.92,5.27,70,0
11/1/2021,26.6,21.81,6.7,69.56,0.03
12/1/2021,25.44,18.4,7.62,67.88,1.92
13/1/2021,25.81,19.75,4.74,60.31,0.01
14/1/2021,27.58,22.68,2.73,54.31,0
15/1/2021,28.11,24.8,2.2,62.75,0
16/1/2021,27.44,25.51,2.22,73.69,0.02
17/1/2021,28.82,25.38,2.98,73.5,0.19
18/1/2021,26.94,21.61,6.73,67.94,0
19/1/2021,27.18,20.88,4.91,65.94,0.01
20/1/2021,27.23,23.76,2.08,58.12,0.02
21/1/2021,28.28,25.4,1.64,57.56,0
22/1/2021,28.64,24.9,2,60.88,0
23/1/2021,28.61,26.35,2,61.56,0
24/1/2021,28.07,26.05,2.66,74,0.04
25/1/2021,27.72,25.91,2.23,78.12,0.27
26/1/2021,28.19,26.2,2.02,78.38,0.74
27/1/2021,28.3,26.37,2.31,81.75,1.08
28/1/2021,29.41,26,1.6,80.69,1.29
29/1/2021,28.94,25.87,3.52,73.56,0.67
30/1/2021,28.83,24.67,3.38,68.38,0.11
31/1/2021,29.1,25.05,2.7,67.19,0
1/2/2021,29.61,25.16,2.68,69.81,0
2/2/2021,29.4,26,2.1,74.69,0.03
3/2/2021,29.36,26.14,2.85,73.06,0.17
4/2/2021,29.11,25.8,3.45,68.25,0.01
5/2/2021,29.61,25.48,2.9,67.19,0
6/2/2021,29.55,26.01,2.26,67.06,0
7/2/2021,29.02,26.98,2.37,73.31,0.4
8/2/2021,28.58,26.49,3.01,81,3.9
9/2/2021,28.13,26.48,3.34,82.81,8.54
10/2/2021,29.24,24.51,3.76,73.19,2.8
11/2/2021,30.48,24.81,3.1,65.38,0
12/2/2021,30.23,26.58,2.33,59.69,0
13/2/2021,29.63,26.88,2.59,66.56,0
14/2/2021,29.18,26.41,3.04,73.19,0.01
15/2/2021,28.3,26.26,3.62,77.56,0.1
16/2/2021,27.73,26.33,3.94,81,0.75
17/2/2021,27.45,26.34,3.69,80.88,3.34
18/2/2021,29.36,26.19,3.64,68.19,0.83
19/2/2021,30.09,24.35,4.96,62.94,0
20/2/2021,29.69,24.3,4.67,62.75,0
21/2/2021,29.32,25.81,2.25,64.06,0
22/2/2021,28.87,26.25,2.82,71.62,0
23/2/2021,28.71,26.32,3.03,75.69,0
24/2/2021,28.8,26.36,3.45,74.25,0
25/2/2021,29.83,26.73,3.74,74.12,0
26/2/2021,29.79,27.33,3.62,74.81,0.01
27/2/2021,29.64,26.82,3.27,73.56,0
28/2/2021,29.15,26.76,4.02,74.44,0
1/3/2021,29.19,27.04,3.34,76.81,0.09
2/3/2021,28.37,27.33,3.16,81.75,3.16
3/3/2021,28.83,27.27,4.39,81.75,9.16
4/3/2021,29.23,27.16,2.7,77.31,1.55
5/3/2021,28.69,27.01,3.26,81.81,0.95
6/3/2021,29.68,27.04,3.2,78.31,0.45
7/3/2021,29.37,27.19,3.27,78.19,0.46
8/3/2021,28.74,27.26,3.16,78.44,2.54
9/3/2021,28.63,27.02,2.45,78.56,2.45
10/3/2021,27.8,27.05,2.43,81.31,3.93
11/3/2021,29.02,27.12,2.37,77.62,1.45
12/3/2021,28.89,27.4,2.46,79.06,2.53
13/3/2021,28.56,27.04,3.12,81.75,1.51
14/3/2021,28.62,27.08,3.13,80.69,0.74
15/3/2021,28.89,27.09,3.75,80.62,0.81
16/3/2021,28.85,27.08,3.77,81.12,0.7
17/3/2021,29.18,27.37,3.73,79.38,0.41
18/3/2021,29.73,27.71,3.28,77.12,0.45
19/3/2021,29.45,27.86,3.94,79.56,0.39
20/3/2021,29.69,27.98,3.91,77.38,0.21
21/3/2021,30.65,28.26,3.16,74.31,0.93
22/3/2021,29.05,27.03,2.91,79.62,5.99
23/3/2021,31.55,25.56,3.97,66,0.01
24/3/2021,31.65,27.59,3.16,69.06,0.09
25/3/2021,29.85,28.15,3.44,78.31,0.68
26/3/2021,28.76,27.98,3.04,81.19,1.2
27/3/2021,29.97,28.04,3.3,78.38,0.96
28/3/2021,29.98,27.95,3.64,79.31,0.65
29/3/2021,30.6,28.24,3.84,75.44,0.52
30/3/2021,29.93,28.2,4.24,80.5,0.6
31/3/2021,30.59,28.95,4.18,77.38,0.99
1/4/2021,30.6,29.14,4.43,76.94,1.83
2/4/2021,30.16,29.34,4.7,80.19,2.16
3/4/2021,30.44,29.11,3.16,76.94,2.04
4/4/2021,29.74,28.59,3.26,76.62,13.26
5/4/2021,28.79,27.92,2.65,78.62,7.73
6/4/2021,29.4,28.26,3.65,80.44,11.74
7/4/2021,30.42,27.8,1.96,73.06,3.2
8/4/2021,30.09,27.64,2.28,72.06,2.51
9/4/2021,29.79,28.35,2.59,75.06,1.38
10/4/2021,29.1,28.46,2.46,77.75,5.56
11/4/2021,28.91,27.75,2.41,80.5,20.94
12/4/2021,29.9,28.37,2.34,76.69,3.26
13/4/2021,29.16,28.35,2.57,80.12,4.46
14/4/2021,29.35,28.34,3.06,78.12,2.83
15/4/2021,30.05,28.17,2.92,75.25,1.84
16/4/2021,29.99,28.73,4.06,79.94,7.39
17/4/2021,30.38,29.06,2.73,73.44,5.9
18/4/2021,30.56,28.69,2.82,74.06,2.39
19/4/2021,29.64,28.83,3.71,78.31,7.73
20/4/2021,29.85,28.91,3.09,73.75,3.42
21/4/2021,29.77,28.69,2.8,76.62,1.47
22/4/2021,30.62,29,3.3,78.12,3.16
23/4/2021,30.05,29.28,4.34,78.94,4.82
24/4/2021,30.96,28.73,3.95,72.06,12.09
25/4/2021,29.85,29.15,4.05,77.5,9.98
26/4/2021,30.49,29.16,3.69,76.44,3.41
27/4/2021,29.74,28.89,2.75,76.94,5.88
28/4/2021,28.99,28.48,1.79,79.94,11.21
29/4/2021,28.87,28.14,2.7,82.81,18.27
30/4/2021,28.77,28.03,1.76,79.44,6.12
1/5/2021,29.02,27.85,1.55,77.38,11.16
2/5/2021,29.39,28.62,1.45,79.12,1.79
3/5/2021,30.27,28.69,1.64,77.25,2.23
4/5/2021,30.33,29.02,1.59,77.44,5.36
5/5/2021,30.4,28.79,2.62,78.75,17.49
6/5/2021,29.26,26.97,2.58,80.94,29.46
7/5/2021,30.82,27.38,3.08,76.94,8.53
8/5/2021,30.02,28.73,2.1,78.31,9.31
9/5/2021,30.65,28.46,1.89,76.12,3.69
10/5/2021,30.09,28.58,2.72,79.31,3.84
11/5/2021,29.95,29.01,2.86,82.12,2.01
12/5/2021,30.49,29.12,3.33,80.75,0.99
13/5/2021,30.73,29.2,3.18,78.25,0.09
14/5/2021,31.19,30.04,3.4,75.88,2.59
15/5/2021,30.76,29.67,2.86,78.31,1.66
16/5/2021,30.15,29.52,3.2,81.94,3.78
17/5/2021,30.42,29.51,2.66,80.56,2.71
18/5/2021,30.63,29.39,3.45,80,4.78
19/5/2021,29.84,28.96,3.98,82.5,9.83
20/5/2021,30.55,29.28,4.44,77.38,8.23
21/5/2021,30.23,28.65,4.91,79.5,3.45
22/5/2021,30.67,29.03,6.12,77.94,2.55
23/5/2021,31.48,28.82,5.81,73.75,3.46
24/5/2021,30.52,28.69,5.29,77.25,5.27
25/5/2021,29.9,28.66,5.55,80.25,7.33
26/5/2021,29.08,28.55,4.9,82.12,17.47
27/5/2021,29.62,28.27,5.03,83.5,6.29
28/5/2021,28.94,28.52,4.73,85.62,28.2
29/5/2021,29.73,28.51,4.76,83.19,3.81
30/5/2021,29.73,29.02,4.8,81.25,2.84
31/5/2021,29.86,29.13,4.16,80.94,0.72
1/6/2021,30.44,29.39,3.98,81.06,1.06
2/6/2021,30.4,29.48,3.58,81.19,3.25
3/6/2021,30.58,29.81,3.95,79.81,2.75
4/6/2021,30.91,29.73,3.63,78.62,0.79
5/6/2021,30.44,29.69,5.15,79.19,0.44
6/6/2021,30.08,28.92,5.16,80.31,8.6
7/6/2021,29.33,28.52,5.93,81.38,14.92
8/6/2021,28.98,28.13,6.13,83.5,33.93
9/6/2021,28.94,28.12,6.81,84.06,8.5
10/6/2021,29.24,28.31,7.09,82.5,4.97
11/6/2021,29.1,27.81,6.6,77.44,12.18
12/6/2021,28.53,27.27,6.52,77.38,9.2
13/6/2021,29.38,27.98,5.48,74,0.79
14/6/2021,29.68,28.47,5.53,77.94,8.42
15/6/2021,29.86,28.05,5.15,76.75,35.8
16/6/2021,29.76,28.57,5.46,76.19,2.04
17/6/2021,29.37,28.7,4.35,76.94,4.19
18/6/2021,29.78,27.81,4.27,74.44,2.74
19/6/2021,29.76,28.62,3.48,78.19,4.33
20/6/2021,29.98,28.78,4.81,77.19,6.68
21/6/2021,29.29,28.44,5.17,81.62,8.9
22/6/2021,29.9,28.14,5.71,75.94,3.78
23/6/2021,29.23,27.12,5.76,81.75,4.78
24/6/2021,29.24,27.41,4.91,80.44,1.95
25/6/2021,29.53,27.91,4.85,79.06,2.79
26/6/2021,29.32,28.37,5.06,82.06,4.18
27/6/2021,29.62,28.55,4.55,81.44,1.57
28/6/2021,29.13,28.37,3.33,81.88,2.96
29/6/2021,29.42,28.3,4.07,83.31,4.46
30/6/2021,29.47,27.89,4.45,80.75,3.25
1/7/2021,29.42,28.35,4.23,79.75,6.67
2/7/2021,30.16,28.63,3.73,75.88,1.28
3/7/2021,30.36,28.96,3.21,77.19,1.42
4/7/2021,30.9,29.15,3.66,77.06,3.31
5/7/2021,29.76,28.89,4.71,79.94,4.86
6/7/2021,29.21,28.03,5.27,82.75,15.35
7/7/2021,29.28,27.54,4.86,81.75,10.96
8/7/2021,28.44,27.84,4.65,83.12,16.73
9/7/2021,28.11,27.16,5.47,83.88,30.85
10/7/2021,27.92,27.07,5.09,84.62,41.43
11/7/2021,28.37,27.27,5.12,86.25,36.15
12/7/2021,28.8,27.41,2.99,82.19,3.07
13/7/2021,29.14,28.44,2.32,79.94,3.24
14/7/2021,29.76,28.49,3.12,76.94,11.41
15/7/2021,28.67,27.73,4.46,81.81,22.62
16/7/2021,29.36,27.63,3.8,77.69,12.84
17/7/2021,29.48,28.37,5.28,78.94,6.83
18/7/2021,30.05,28.08,6.69,79.06,2.6
19/7/2021,29.64,27.98,8.02,77,5.84
20/7/2021,29,28.04,7.16,78,5.57
21/7/2021,29.01,27.38,7.22,79.44,10.98
22/7/2021,29.68,28.07,5.84,78.31,6.79
23/7/2021,28.98,28.07,5.84,83.25,15.63
24/7/2021,28.93,27.38,6.38,82.06,21.81
25/7/2021,28.7,27.42,6.9,80.81,7.96
26/7/2021,29.79,27.8,5.92,80.06,2.63
27/7/2021,29.56,28.01,5.93,78.56,3.86
28/7/2021,29.67,28.12,5.85,83.75,7.76
29/7/2021,29.44,28.13,6.11,83.75,12.21
30/7/2021,29.13,27.9,5.81,81.44,33.12
31/7/2021,29.52,27.31,6.1,83.62,4.98
1/8/2021,30.18,27.18,6.41,75,1.95
2/8/2021,29.84,28.07,6.1,76.5,4.02
3/8/2021,28.94,27.8,6.7,81,5.39
4/8/2021,29.33,27.89,6.43,82.19,4.05
5/8/2021,29.35,28.26,5.65,84.19,4.73
6/8/2021,29.14,28.06,5.2,83.25,8.47
7/8/2021,29.37,28.09,4.86,82.19,2.06
8/8/2021,29.84,28.05,4.04,80.81,3.65
9/8/2021,29.49,28.27,4.23,83.62,4.22
10/8/2021,29.54,28.18,4.72,84.69,6.94
11/8/2021,29.28,28.55,5.45,84.44,10.02
12/8/2021,28.91,28.09,4.88,84.5,8.12
13/8/2021,28.12,27.66,5.71,86.94,21.25
14/8/2021,28.4,27.26,5.68,82.69,12.67
15/8/2021,27.77,26.92,5.73,86.69,50.88
16/8/2021,27.65,26.29,3.26,84.88,4.83
17/8/2021,29.44,27.4,2.28,77.12,2.15
18/8/2021,29.7,28.08,3.15,79.12,9.19
19/8/2021,28.86,27.92,3.76,82.88,2.66
20/8/2021,29.16,27.76,2.71,81.19,4.31
21/8/2021,28.9,27.33,2.79,79.81,5.46
22/8/2021,29.26,28.09,3.84,81.75,4.66
23/8/2021,28.77,27.96,4.51,83.69,5.58
24/8/2021,29.15,27.8,4.81,82.25,7.05
25/8/2021,28.54,26.74,4.75,83.5,58.44
26/8/2021,27.98,27.08,3.91,84.56,33.09
27/8/2021,27.9,26.75,4.34,84.62,10.86
28/8/2021,27.84,26.94,4.63,84.12,38.95
29/8/2021,27.77,27.14,2.58,81.94,10.8
30/8/2021,28.55,27.3,2.52,80.25,7.83
31/8/2021,28.49,27.94,3.24,83.06,19.69
1/9/2021,28.4,27.45,3.09,83.25,10.22
2/9/2021,28.65,27.72,3.7,84.5,39.98
3/9/2021,28.11,27.1,6.91,82.31,11.34
4/9/2021,28.81,26.97,5.48,77,11.54
5/9/2021,29.06,26.95,3.69,74.69,12.59
6/9/2021,29,27.39,3.7,76.88,3.64
7/9/2021,27.96,26.62,5.41,86.94,68.5
8/9/2021,27.94,26.92,6.31,86.31,68.16
9/9/2021,28.07,26.76,4.75,86.75,18.09
10/9/2021,27.83,27.2,4.86,87.06,26.29
11/9/2021,28.18,27.42,5.69,87.19,24.25
12/9/2021,28.98,27.21,5.29,79.81,2.18
13/9/2021,29.5,27.3,5.63,78.5,8.24
14/9/2021,27.46,26.86,5.88,80.75,17.49
15/9/2021,27.36,26.53,4.12,85.56,20.87
16/9/2021,28.39,27.24,4.41,84.38,7.41
17/9/2021,28.62,27.55,3.01,82.69,2.65
18/9/2021,29.59,27.75,1.89,78.12,4.32
19/9/2021,29.39,27.4,2.91,83.19,14.43
20/9/2021,27.36,26.59,3.84,85.81,18.29
21/9/2021,27.7,26.21,3.38,83.75,19.36
22/9/2021,28.37,27.1,5.26,83.81,8.51
23/9/2021,28.5,26.84,4.55,83.62,7.44
24/9/2021,27.98,27.4,4.8,86.44,18.81
25/9/2021,27.93,26.8,5.15,85.75,18.04
26/9/2021,27.26,26.62,3.36,85.06,28.41
27/9/2021,29.23,27.21,0.72,73.88,4.91
28/9/2021,29.27,27.89,0.84,76.62,9.15
29/9/2021,29.83,27.89,1.98,80.88,3.84
30/9/2021,29.3,28.34,2.54,80.56,4.6
1/10/2021,29.51,28.04,3.29,82,3.22
2/10/2021,28.96,27.97,4.22,84.38,24.6
3/10/2021,28.98,27.8,2.88,79.06,2.93
4/10/2021,29.23,28.05,1.95,80.81,2.78
5/10/2021,28.73,27.87,3.34,86.69,21.53
6/10/2021,29.39,27.63,4.2,86.44,71.44
7/10/2021,29.1,27.24,3.73,85.12,22.73
8/10/2021,28.07,27.36,4.27,84.56,10.84
9/10/2021,28.53,27.16,5.41,85.12,9.59
10/10/2021,29.12,27.93,6.14,82.81,14.87
11/10/2021,29.26,27.83,5.85,84.38,13.73
12/10/2021,28.84,27.65,5.64,84.12,18.09
13/10/2021,28.4,27.73,5.96,86,14.51
14/10/2021,29.11,27.86,6.19,84.25,6.72
15/10/2021,28.9,27.98,5.38,82.88,9.66
16/10/2021,29.58,27.92,3.8,75.5,9.91
17/10/2021,27.81,24.72,4.37,83.88,25.99
18/10/2021,27.36,24.52,3.21,77.94,4.31
19/10/2021,29.04,27.15,1.9,77.19,0
20/10/2021,28.09,27.54,1.55,84.25,1.09
21/10/2021,28.44,27.65,2.95,82.69,39.05
22/10/2021,28.22,26.16,2.32,83.31,9.19
23/10/2021,28.19,26.76,2.61,86.5,12.07
24/10/2021,29.4,26.35,4.91,82,7.16
25/10/2021,29.72,25.74,4.91,81.56,2.12
26/10/2021,29.94,26.56,4.38,78.75,2.97
27/10/2021,30.07,26.57,4.12,79.44,1.31
28/10/2021,29.19,26.84,3.2,80.88,4.5
29/10/2021,29.23,27.69,2.67,80.44,1.26
30/10/2021,28.53,27.62,2.25,85.12,3.83
31/10/2021,27.83,26.98,2.18,85,23.84
1/11/2021,28.56,27.24,2.05,81.56,15.31
2/11/2021,29.53,27.54,2.2,81.69,3
3/11/2021,29.01,27.79,1.96,79.88,3.04
4/11/2021,30.47,27.73,1.98,77.5,2.1
5/11/2021,29.16,27.59,2.13,81.69,5.81
6/11/2021,28.87,27.48,1.88,84.19,1.94
7/11/2021,29.26,26.73,1.4,81.38,5.69
8/11/2021,28.99,27.76,3.5,85.38,44.26
9/11/2021,28.75,24.94,5.48,82.44,9.57
10/11/2021,28.46,25.31,5.88,83.31,7.23
11/11/2021,29.09,24.9,5.59,78.56,1.17
12/11/2021,29.34,26.13,5.34,82.19,2.02
13/11/2021,28.64,25.98,5.91,83.19,2.77
14/11/2021,28.42,25.86,5.73,83.12,18.86
15/11/2021,29.34,26.19,3.7,81.44,4.62
16/11/2021,29.53,27.11,4.35,84.44,4.33
17/11/2021,30.12,27.04,4.16,82.62,1.88
18/11/2021,29.35,26.9,3.82,84.25,7.27
19/11/2021,29.3,27.26,2.23,81.31,5.28
20/11/2021,29.65,27.55,1,79.31,9.48
21/11/2021,29.14,28.29,1.51,80.81,10.62
22/11/2021,29.65,28.25,2.73,80.44,2.15
23/11/2021,28.42,26.44,4.33,84.69,26.11
24/11/2021,28.32,24.96,5.63,81.94,2.1
25/11/2021,28.66,24.83,5.73,79.81,0.95
26/11/2021,28.36,25.05,5.21,79.88,0.06
27/11/2021,28.46,24.12,5.98,78.25,0
28/11/2021,28.47,24.16,6.75,79.75,0.08
29/11/2021,28.05,24.18,7.42,82,3.5
30/11/2021,27.89,24.01,7.2,83.06,17.21
1/12/2021,27.23,23.23,6.48,80.94,0.52
2/12/2021,27.21,23.08,5.88,79.38,0.01
3/12/2021,26.8,22.75,6.04,75.44,4.38
4/12/2021,25.91,22.08,6.12,73.81,0.02
5/12/2021,25.24,21.25,5.81,73.5,0
6/12/2021,26.94,22.28,5.51,75.25,0.01
7/12/2021,27.29,22.33,4.91,74.94,0
8/12/2021,27.13,22.8,4.73,75.19,0
9/12/2021,28.55,23.94,4.28,79.94,0.04
10/12/2021,28.49,24.68,4.31,80.69,0.03
11/12/2021,28.54,23.99,3.78,77.88,0.01
12/12/2021,28.17,23.42,4.57,80.19,0.01
13/12/2021,27.84,23.69,5.69,79.75,0.1
14/12/2021,27.95,22.8,4.66,78.19,0.02
15/12/2021,28.75,24.26,3.7,74.69,0
16/12/2021,29.19,24.24,2.8,79,0.01
17/12/2021,29.44,25.14,3.39,82.06,0.84
18/12/2021,27.35,24.27,5.72,81,2.69
19/12/2021,26.94,22.65,6.19,75.75,0.45
20/12/2021,26.24,21.76,4.55,71.38,0
21/12/2021,27.78,24.17,2.66,66.44,0
22/12/2021,28.41,24.73,2.5,69.06,0.04
23/12/2021,28,25.3,1.86,76.38,2
24/12/2021,27.92,25.62,2.49,80.62,2.32
25/12/2021,26.98,25.31,3.98,83.94,3.06
26/12/2021,27.65,25.24,3.27,79.75,1.31
27/12/2021,29.04,25.26,3.98,79.94,1.28
28/12/2021,28.37,22.98,5.59,76.69,0.03
29/12/2021,29.05,24.23,4.95,79.19,0.61
30/12/2021,28.1,24.74,5.1,80.06,0.31
31/12/2021,28.57,23.87,5.01,77.62,0
1/1/2022,28.03,23.63,4.37,77.31,0
